investor_id,transaction_date,amfi_code,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status
INV003843,2023-02-21,119551,SIP,356560,West Bengal,Kolkata,B30,26-35,Female,47.0,Net Banking,Verified
INV001804,2025-03-09,120190,Redemption,154195,Maharashtra,Mumbai,T30,18-25,Male,43.3,Net Banking,Verified
INV005660,2025-08-19,120679,SIP,131014,Delhi,Delhi,T30,36-45,Male,55.2,UPI,Verified
INV001980,2024-05-12,120503,SIP,90408,Tamil Nadu,Chennai,T30,26-35,Female,87.0,Mandate,Verified
INV003127,2025-09-22,120679,SIP,129173,Karnataka,Bangalore,T30,18-25,Male,11.9,Mandate,Verified
INV001271,2022-07-27,118637,SIP,57466,Gujarat,Ahmedabad,T30,56+,Female,80.4,Mandate,Verified
INV009381,2024-06-10,119598,SIP,315809,Karnataka,Bangalore,T30,56+,Female,82.1,Mandate,Pending
INV002035,2022-08-16,125498,SIP,461488,Bihar,Patna,B30,26-35,Female,132.5,Net Banking,Pending
INV001698,2025-01-10,148923,Redemption,342181,Bihar,Patna,B30,36-45,Male,87.7,Cheque,Verified
INV004842,2023-06-16,125354,Lumpsum,363699,Tamil Nadu,Chennai,T30,46-55,Male,149.1,Mandate,Verified
INV002969,2023-08-07,120504,Lumpsum,50927,Haryana,Faridabad,B30,56+,Male,117.2,Cheque,Pending
INV006157,2024-03-14,118990,SIP,214770,Haryana,Faridabad,B30,46-55,Female,6.2,Net Banking,Verified
INV002638,2023-12-18,119775,SIP,436898,Punjab,Amritsar,B30,36-45,Male,120.7,Cheque,Verified
INV002468,2025-11-06,148923,Lumpsum,101521,MP,Bhopal,B30,36-45,Male,25.3,Mandate,Verified
INV008536,2025-09-29,118989,SIP,195647,West Bengal,Kolkata,B30,26-35,Male,58.7,Net Banking,Verified
INV009785,2025-05-22,119775,SIP,126966,Gujarat,Ahmedabad,T30,26-35,Male,45.0,Cheque,Verified
INV001775,2022-03-18,148567,Lumpsum,464678,Haryana,Faridabad,B30,26-35,Female,57.2,Net Banking,Verified
INV006646,2024-12-25,119599,SIP,414376,Bihar,Patna,B30,18-25,Female,133.0,UPI,Pending
INV007019,2022-02-15,148924,SIP,46147,Bihar,Patna,B30,56+,Female,25.3,Mandate,Verified
INV006676,2025-07-03,119776,Lumpsum,345886,Telangana,Hyderabad,T30,56+,Male,114.3,Mandate,Verified
INV009601,2023-11-12,119552,SIP,268108,Haryana,Faridabad,B30,36-45,Male,95.7,Net Banking,Verified
INV003374,2022-04-20,125354,SIP,291356,Karnataka,Bangalore,T30,18-25,Male,19.7,Cheque,Verified
INV001781,2025-02-07,119776,Redemption,196230,Karnataka,Bangalore,T30,18-25,Female,86.3,Net Banking,Pending
INV006651,2022-10-05,120466,SIP,174623,Haryana,Faridabad,B30,46-55,Male,96.6,Net Banking,Verified
INV003407,2022-03-31,119093,SIP,21985,Telangana,Hyderabad,T30,46-55,Female,45.2,Mandate,Verified
INV008605,2024-09-14,120466,SIP,191418,Odisha,Bhubaneswar,B30,46-55,Male,4.9,UPI,Pending
INV003353,2022-03-09,148568,SIP,122400,MP,Bhopal,B30,26-35,Female,101.2,UPI,Verified
INV002367,2024-02-01,125124,SIP,351545,West Bengal,Kolkata,B30,46-55,Female,42.5,UPI,Verified
INV008600,2023-02-17,118990,Redemption,24713,Gujarat,Ahmedabad,T30,56+,Female,139.1,Mandate,Verified
INV004829,2025-11-23,120503,Redemption,311945,UP,Lucknow,B30,56+,Female,54.3,Net Banking,Verified
INV006219,2023-10-16,119271,Redemption,229118,Haryana,Faridabad,B30,46-55,Female,91.1,UPI,Pending
INV001327,2023-06-15,118989,Redemption,411486,Kerala,Kochi,T30,36-45,Male,147.8,Net Banking,Pending
INV009566,2024-10-15,125354,Lumpsum,296731,Telangana,Hyderabad,T30,26-35,Female,74.0,Cheque,Pending
INV007584,2025-01-30,119552,SIP,221514,Kerala,Kochi,T30,26-35,Male,59.9,UPI,Verified
INV005610,2023-03-06,119598,SIP,108197,Kerala,Kochi,T30,46-55,Female,92.0,Cheque,Verified
INV007372,2024-09-28,120190,SIP,67385,Telangana,Hyderabad,T30,18-25,Female,124.4,Net Banking,Verified
INV004244,2024-06-15,119271,Lumpsum,113231,Haryana,Faridabad,B30,46-55,Female,137.3,UPI,Verified
INV006221,2022-05-17,118637,Lumpsum,138835,Delhi,Delhi,T30,36-45,Male,98.0,Cheque,Verified
INV001535,2022-12-31,119598,Lumpsum,190207,Delhi,Delhi,T30,46-55,Male,102.5,UPI,Verified
INV001053,2023-01-25,120679,SIP,341261,Odisha,Bhubaneswar,B30,56+,Female,106.7,Mandate,Verified
INV007036,2025-06-25,119085,SIP,229662,Telangana,Hyderabad,T30,56+,Female,91.5,Cheque,Verified
INV001805,2022-11-16,118633,SIP,386351,Tamil Nadu,Chennai,T30,46-55,Male,10.0,Mandate,Verified
INV002566,2022-09-18,119775,SIP,229967,Kerala,Kochi,T30,46-55,Female,6.4,Cheque,Pending
INV006835,2023-06-21,119092,Redemption,101326,Rajasthan,Jaipur,B30,36-45,Female,79.3,Net Banking,Verified
INV009607,2025-03-28,120842,SIP,248084,Odisha,Bhubaneswar,B30,18-25,Male,114.9,Cheque,Verified
INV009953,2023-01-04,118636,SIP,304558,Gujarat,Ahmedabad,T30,18-25,Female,46.1,UPI,Verified
INV001126,2025-05-17,125123,SIP,286156,Delhi,Delhi,T30,36-45,Female,80.5,UPI,Pending
INV007879,2025-01-29,125123,Redemption,338648,Odisha,Bhubaneswar,B30,46-55,Male,55.2,Cheque,Pending
INV007169,2025-01-25,118637,SIP,99368,Rajasthan,Jaipur,B30,56+,Female,144.2,Net Banking,Verified
INV007882,2024-10-21,120503,Redemption,255057,Odisha,Bhubaneswar,B30,46-55,Female,124.6,UPI,Verified
INV006586,2024-09-07,119776,Lumpsum,47010,West Bengal,Kolkata,B30,36-45,Male,78.5,Cheque,Verified
INV007605,2022-03-03,120842,SIP,125379,Bihar,Patna,B30,56+,Female,147.4,Net Banking,Verified
INV006976,2023-10-28,148568,Lumpsum,113260,Tamil Nadu,Chennai,T30,36-45,Male,41.9,Cheque,Verified
INV009780,2025-01-04,120841,SIP,25129,Delhi,Delhi,T30,36-45,Female,45.6,Cheque,Pending
INV008731,2024-07-28,125497,SIP,75767,Rajasthan,Jaipur,B30,46-55,Female,42.0,Net Banking,Pending
INV001634,2023-08-19,118637,SIP,122870,Telangana,Hyderabad,T30,46-55,Female,115.0,Mandate,Verified
INV006498,2024-09-12,118632,Redemption,80564,Odisha,Bhubaneswar,B30,56+,Female,122.2,Net Banking,Verified
INV006696,2025-07-11,120841,SIP,79334,Karnataka,Bangalore,T30,18-25,Female,25.2,UPI,Verified
INV004280,2025-11-11,119092,SIP,414450,Delhi,Delhi,T30,46-55,Male,85.3,Net Banking,Verified
INV003541,2024-04-18,148568,SIP,392520,Bihar,Patna,B30,36-45,Female,117.3,Net Banking,Verified
INV002845,2022-07-04,148923,Redemption,433789,MP,Bhopal,B30,36-45,Male,59.6,Cheque,Verified
INV006805,2022-06-24,118990,SIP,55952,Gujarat,Ahmedabad,T30,36-45,Female,60.5,Net Banking,Verified
INV005699,2025-10-18,125355,Redemption,380007,Kerala,Kochi,T30,46-55,Female,46.8,Cheque,Verified
INV004506,2025-01-15,118636,SIP,364362,Rajasthan,Jaipur,B30,26-35,Male,79.9,UPI,Verified
INV005313,2022-10-09,120678,Lumpsum,191293,Haryana,Faridabad,B30,26-35,Female,7.3,Mandate,Verified
INV006425,2023-01-13,119598,SIP,268445,Gujarat,Ahmedabad,T30,26-35,Male,56.7,Net Banking,Verified
INV005179,2024-02-02,120503,Redemption,422658,Delhi,Delhi,T30,18-25,Female,22.1,Cheque,Verified
INV001089,2025-10-26,119271,SIP,124303,West Bengal,Kolkata,B30,36-45,Female,84.0,UPI,Pending
INV002108,2022-10-08,120842,SIP,444621,Karnataka,Bangalore,T30,56+,Male,78.1,Mandate,Verified
INV009260,2022-09-03,148924,SIP,385696,Bihar,Patna,B30,26-35,Female,12.1,Mandate,Verified
INV002776,2022-08-11,148923,Redemption,119270,UP,Lucknow,B30,26-35,Male,87.8,UPI,Pending
INV001694,2022-01-10,120503,SIP,150807,Haryana,Faridabad,B30,56+,Male,137.7,Mandate,Verified
INV004596,2025-12-08,125354,Redemption,57728,Rajasthan,Jaipur,B30,18-25,Male,23.6,Cheque,Verified
INV009737,2024-09-16,119084,Lumpsum,379544,Gujarat,Ahmedabad,T30,18-25,Male,99.4,Mandate,Verified
INV003588,2025-07-12,119092,Redemption,494753,Telangana,Hyderabad,T30,18-25,Male,13.4,Net Banking,Verified
INV006611,2022-12-18,119552,Lumpsum,378892,Gujarat,Ahmedabad,T30,18-25,Male,10.9,Mandate,Verified
INV004472,2025-09-16,120466,Lumpsum,207239,UP,Lucknow,B30,36-45,Female,108.1,Cheque,Verified
INV001510,2025-01-31,120841,SIP,326679,Rajasthan,Jaipur,B30,26-35,Male,133.9,UPI,Verified
INV005321,2023-07-10,148924,Lumpsum,89323,Karnataka,Bangalore,T30,18-25,Female,17.5,Net Banking,Verified
INV006379,2025-04-03,118632,SIP,21950,Telangana,Hyderabad,T30,46-55,Male,131.5,Cheque,Verified
INV004438,2023-08-01,125123,SIP,229491,West Bengal,Kolkata,B30,18-25,Male,6.6,Cheque,Verified
INV005383,2024-01-18,118633,SIP,419787,Maharashtra,Mumbai,T30,36-45,Male,30.9,Net Banking,Verified
INV004861,2023-10-12,119084,SIP,142406,Haryana,Faridabad,B30,36-45,Male,20.5,Cheque,Pending
INV004643,2024-04-18,119271,SIP,186046,Rajasthan,Jaipur,B30,46-55,Male,145.9,Cheque,Pending
INV002354,2023-10-21,118637,Lumpsum,192871,MP,Bhopal,B30,36-45,Male,8.5,Net Banking,Pending
INV008885,2024-02-15,118637,SIP,460444,MP,Bhopal,B30,36-45,Female,122.7,Net Banking,Verified
INV004146,2025-10-24,119085,SIP,357147,Maharashtra,Mumbai,T30,18-25,Female,56.7,UPI,Pending
INV001508,2023-01-16,148568,SIP,483830,Haryana,Faridabad,B30,26-35,Female,13.9,Net Banking,Pending
INV005234,2022-01-13,120190,SIP,382756,Gujarat,Ahmedabad,T30,18-25,Female,67.8,Net Banking,Pending
INV004824,2025-12-27,125355,Lumpsum,236745,Maharashtra,Mumbai,T30,46-55,Female,122.7,Mandate,Verified
INV008622,2022-01-16,125124,Redemption,290805,Maharashtra,Mumbai,T30,18-25,Male,43.3,Net Banking,Pending
INV003167,2023-12-23,118990,SIP,371910,Gujarat,Ahmedabad,T30,56+,Male,140.4,Net Banking,Verified
INV006134,2022-12-21,120504,SIP,259361,Gujarat,Ahmedabad,T30,36-45,Male,48.3,Mandate,Verified
INV004396,2022-09-26,118636,SIP,101225,Delhi,Delhi,T30,56+,Male,85.9,Cheque,Verified
INV008904,2025-02-13,120503,SIP,411749,Kerala,Kochi,T30,56+,Male,58.1,Mandate,Pending
INV005742,2025-01-25,118632,SIP,6661,Bihar,Patna,B30,18-25,Female,30.4,UPI,Verified
INV004405,2024-07-07,119552,SIP,453138,West Bengal,Kolkata,B30,26-35,Female,14.5,Cheque,Pending
INV004543,2024-07-08,119552,Redemption,94567,Kerala,Kochi,T30,26-35,Female,88.9,Cheque,Verified
INV006963,2024-11-21,119084,Lumpsum,496324,Punjab,Amritsar,B30,36-45,Female,78.2,Cheque,Verified
INV001125,2025-03-14,125497,SIP,372064,Haryana,Faridabad,B30,56+,Female,16.8,Net Banking,Pending
INV008756,2023-03-08,118990,SIP,18238,Karnataka,Bangalore,T30,36-45,Female,27.9,Cheque,Pending
INV006487,2023-07-26,118636,Lumpsum,382930,UP,Lucknow,B30,36-45,Male,3.9,Net Banking,Verified
INV004772,2024-04-16,120679,Redemption,419988,Haryana,Faridabad,B30,26-35,Male,37.9,Net Banking,Pending
INV005492,2023-08-08,119551,SIP,89460,Bihar,Patna,B30,46-55,Male,43.4,Cheque,Verified
INV001956,2024-04-03,125498,Lumpsum,210123,Maharashtra,Mumbai,T30,18-25,Female,8.9,Mandate,Pending
INV008484,2024-05-10,148568,Lumpsum,185094,Punjab,Amritsar,B30,56+,Male,55.5,Mandate,Verified
INV004996,2024-11-17,119599,Redemption,452295,UP,Lucknow,B30,36-45,Female,82.1,Net Banking,Verified
INV004231,2022-02-05,118456,SIP,360177,West Bengal,Kolkata,B30,18-25,Female,141.4,UPI,Verified
INV001647,2024-06-22,119776,Lumpsum,72514,UP,Lucknow,B30,18-25,Female,139.4,Cheque,Verified
INV006884,2022-04-03,125497,Lumpsum,441798,Rajasthan,Jaipur,B30,46-55,Male,91.4,Net Banking,Verified
INV001931,2025-06-29,119085,Redemption,372853,Odisha,Bhubaneswar,B30,56+,Female,16.2,Mandate,Verified
INV005151,2024-10-10,120678,Lumpsum,343492,Gujarat,Ahmedabad,T30,26-35,Male,141.1,Net Banking,Verified
INV004299,2025-06-10,125124,SIP,438040,Karnataka,Bangalore,T30,56+,Male,96.8,Cheque,Verified
INV005095,2022-08-07,118632,SIP,178934,Haryana,Faridabad,B30,36-45,Female,29.3,Net Banking,Pending
INV006193,2025-04-01,119551,Redemption,173705,UP,Lucknow,B30,18-25,Male,45.5,Mandate,Verified
INV006869,2023-09-04,119271,Redemption,107527,West Bengal,Kolkata,B30,36-45,Male,26.2,UPI,Pending
INV007694,2023-10-05,118456,SIP,365727,West Bengal,Kolkata,B30,36-45,Female,62.7,Cheque,Pending
INV003668,2022-04-19,120503,SIP,324987,Rajasthan,Jaipur,B30,26-35,Male,13.7,Net Banking,Verified
INV002684,2025-09-10,120842,SIP,311872,Telangana,Hyderabad,T30,26-35,Male,106.2,Mandate,Verified
INV007884,2023-01-24,148568,SIP,261600,Gujarat,Ahmedabad,T30,36-45,Male,97.1,UPI,Verified
INV001295,2022-02-06,120842,Redemption,176069,Maharashtra,Mumbai,T30,36-45,Male,8.9,Net Banking,Verified
INV008549,2024-01-24,118989,Lumpsum,386051,Delhi,Delhi,T30,36-45,Female,143.8,Cheque,Pending
INV004112,2022-02-15,120842,SIP,381198,West Bengal,Kolkata,B30,36-45,Male,62.3,Mandate,Verified
INV006877,2025-07-03,118456,SIP,166729,Telangana,Hyderabad,T30,56+,Male,15.8,Mandate,Verified
INV008659,2022-04-12,120842,SIP,28805,Delhi,Delhi,T30,46-55,Female,72.6,Mandate,Pending
INV006275,2024-08-04,120504,Lumpsum,113143,West Bengal,Kolkata,B30,56+,Female,71.5,Net Banking,Pending
INV009162,2024-05-30,120841,Lumpsum,498282,Punjab,Amritsar,B30,56+,Female,91.3,Net Banking,Verified
INV002449,2022-05-30,119093,Redemption,223158,MP,Bhopal,B30,36-45,Female,36.8,Net Banking,Verified
INV009448,2024-08-19,125497,SIP,234943,Punjab,Amritsar,B30,46-55,Male,10.1,Mandate,Verified
INV009578,2025-03-23,148567,SIP,15559,Kerala,Kochi,T30,46-55,Male,135.2,Net Banking,Verified
INV002217,2025-01-23,125355,Lumpsum,468288,Gujarat,Ahmedabad,T30,36-45,Male,66.0,Mandate,Verified
INV008093,2025-08-08,118989,Redemption,164129,West Bengal,Kolkata,B30,46-55,Female,103.1,UPI,Verified
INV006864,2022-02-01,125124,Lumpsum,239805,UP,Lucknow,B30,36-45,Male,138.1,Net Banking,Verified
INV008843,2023-04-10,148924,SIP,378932,UP,Lucknow,B30,26-35,Female,67.6,Net Banking,Verified
INV002345,2024-02-03,120466,Redemption,138220,Delhi,Delhi,T30,46-55,Female,46.6,UPI,Verified
INV002184,2022-04-25,125354,Lumpsum,389369,Telangana,Hyderabad,T30,56+,Male,77.0,UPI,Verified
INV002123,2025-04-30,119084,SIP,20628,Karnataka,Bangalore,T30,36-45,Male,35.6,Mandate,Verified
INV005807,2022-03-10,120679,SIP,185316,Delhi,Delhi,T30,36-45,Female,132.5,Mandate,Pending
INV006255,2022-05-24,119271,Redemption,424959,Bihar,Patna,B30,18-25,Male,49.9,Net Banking,Pending
INV003048,2022-12-25,118456,Lumpsum,420351,Telangana,Hyderabad,T30,46-55,Male,4.8,Cheque,Verified
INV006419,2023-06-02,119092,Lumpsum,199949,Punjab,Amritsar,B30,18-25,Female,134.2,Net Banking,Pending
INV001187,2024-01-20,120190,SIP,85339,West Bengal,Kolkata,B30,18-25,Female,81.9,Cheque,Verified
INV004904,2022-01-10,148568,Redemption,115028,Bihar,Patna,B30,46-55,Female,83.9,Net Banking,Verified
INV004704,2025-03-13,148567,Redemption,406126,Punjab,Amritsar,B30,46-55,Male,72.4,Net Banking,Verified
INV004400,2023-06-14,118990,SIP,6457,Haryana,Faridabad,B30,36-45,Male,30.2,Net Banking,Pending
INV002087,2025-07-24,118633,SIP,178938,Odisha,Bhubaneswar,B30,18-25,Male,143.0,Net Banking,Verified
INV002962,2023-08-20,148567,Redemption,86295,UP,Lucknow,B30,18-25,Male,41.5,UPI,Verified
INV004156,2022-07-17,118636,SIP,306314,Bihar,Patna,B30,26-35,Female,122.0,Cheque,Verified
INV004777,2023-10-30,125498,SIP,428146,Delhi,Delhi,T30,18-25,Female,141.6,UPI,Verified
INV007965,2025-11-26,120189,Lumpsum,488135,UP,Lucknow,B30,56+,Male,67.5,Cheque,Verified
INV005624,2022-06-27,125497,Redemption,355278,Karnataka,Bangalore,T30,26-35,Male,17.1,UPI,Verified
INV009690,2022-10-10,118636,SIP,309531,Maharashtra,Mumbai,T30,36-45,Male,118.7,Mandate,Verified
INV008552,2025-11-22,148567,Redemption,186454,Punjab,Amritsar,B30,36-45,Female,15.1,Net Banking,Verified
INV003681,2024-12-28,119552,Lumpsum,382060,Punjab,Amritsar,B30,56+,Female,46.2,Cheque,Verified
INV005692,2022-05-25,120503,SIP,244959,Maharashtra,Mumbai,T30,18-25,Male,105.8,UPI,Verified
INV007121,2023-02-13,118636,SIP,25998,Odisha,Bhubaneswar,B30,36-45,Female,35.6,UPI,Verified
INV007000,2025-01-31,125355,SIP,417183,Haryana,Faridabad,B30,18-25,Male,22.8,Cheque,Verified
INV006199,2023-02-01,119085,Lumpsum,181094,Bihar,Patna,B30,36-45,Male,93.2,UPI,Verified
INV004413,2023-11-30,119092,Lumpsum,251407,Bihar,Patna,B30,56+,Male,129.7,Net Banking,Verified
INV005654,2025-01-16,118632,Redemption,244521,Bihar,Patna,B30,18-25,Female,141.6,UPI,Verified
INV005350,2023-11-25,148567,SIP,281462,Haryana,Faridabad,B30,46-55,Female,117.7,Mandate,Verified
INV001073,2025-07-26,120503,SIP,243462,Haryana,Faridabad,B30,18-25,Female,148.5,Mandate,Pending
INV002163,2025-08-06,118456,SIP,46973,Kerala,Kochi,T30,56+,Female,65.8,Net Banking,Verified
INV007326,2022-06-08,119084,SIP,242049,Tamil Nadu,Chennai,T30,36-45,Female,53.8,Net Banking,Verified
INV003123,2025-12-11,120466,Redemption,479787,West Bengal,Kolkata,B30,46-55,Male,119.3,UPI,Verified
INV006902,2024-04-04,118990,SIP,120362,Telangana,Hyderabad,T30,18-25,Female,74.4,UPI,Verified
INV002737,2024-04-30,120190,Lumpsum,82956,Delhi,Delhi,T30,26-35,Female,99.9,Cheque,Verified
INV002338,2025-02-25,119272,SIP,430401,Bihar,Patna,B30,26-35,Male,5.9,Mandate,Pending
INV008708,2023-11-09,118989,Lumpsum,358070,Punjab,Amritsar,B30,36-45,Male,75.7,UPI,Verified
INV004469,2024-11-11,118990,SIP,24910,Delhi,Delhi,T30,36-45,Female,123.8,Cheque,Verified
INV002447,2022-09-01,119085,Redemption,279854,UP,Lucknow,B30,46-55,Female,12.7,Cheque,Pending
INV003627,2022-12-29,148923,SIP,460082,Delhi,Delhi,T30,18-25,Male,19.8,UPI,Verified
INV001463,2023-03-06,148567,Lumpsum,159025,Tamil Nadu,Chennai,T30,56+,Male,109.0,Cheque,Verified
INV001750,2022-09-06,125498,SIP,75646,Karnataka,Bangalore,T30,26-35,Male,22.8,Mandate,Verified
INV008997,2025-07-31,118632,SIP,406616,Bihar,Patna,B30,56+,Male,45.7,Mandate,Verified
INV009735,2024-03-17,120679,Lumpsum,267146,Maharashtra,Mumbai,T30,26-35,Female,29.6,UPI,Verified
INV006881,2022-08-25,125124,SIP,82938,Rajasthan,Jaipur,B30,56+,Female,84.6,Net Banking,Pending
INV003138,2022-05-11,120841,SIP,489223,Punjab,Amritsar,B30,36-45,Female,147.1,Net Banking,Verified
INV004892,2022-02-17,120842,SIP,435741,Gujarat,Ahmedabad,T30,18-25,Female,30.3,Cheque,Pending
INV002529,2025-09-26,119271,SIP,225379,Punjab,Amritsar,B30,56+,Female,109.1,Mandate,Verified
INV008254,2023-06-24,119775,SIP,369936,West Bengal,Kolkata,B30,56+,Male,132.1,Net Banking,Verified
INV001358,2025-05-07,148568,Lumpsum,227463,Maharashtra,Mumbai,T30,46-55,Male,94.4,Cheque,Verified
INV005873,2022-09-22,118632,SIP,399160,Haryana,Faridabad,B30,18-25,Male,92.4,Cheque,Pending
INV004417,2024-02-19,118636,Redemption,79273,Gujarat,Ahmedabad,T30,18-25,Male,53.9,Net Banking,Verified
INV004031,2022-08-21,119093,SIP,42414,Odisha,Bhubaneswar,B30,56+,Male,57.0,Cheque,Verified
INV009774,2022-09-13,119084,Lumpsum,175642,Gujarat,Ahmedabad,T30,56+,Female,99.7,UPI,Verified
INV007797,2022-10-02,148568,Redemption,22742,MP,Bhopal,B30,56+,Male,103.9,UPI,Verified
INV005802,2025-06-19,120466,SIP,193124,Maharashtra,Mumbai,T30,36-45,Male,102.1,Net Banking,Verified
INV004776,2022-08-02,120842,Redemption,86120,UP,Lucknow,B30,46-55,Male,106.4,Cheque,Verified
INV004258,2022-11-13,120678,Lumpsum,146367,UP,Lucknow,B30,36-45,Female,14.6,Cheque,Verified
INV004598,2023-02-03,119775,Redemption,2067,Delhi,Delhi,T30,26-35,Male,100.6,Cheque,Verified
INV006983,2025-11-24,120190,Lumpsum,41594,Odisha,Bhubaneswar,B30,18-25,Male,81.4,Cheque,Pending
INV004722,2024-01-31,119552,SIP,394671,Punjab,Amritsar,B30,56+,Male,79.7,Net Banking,Verified
INV001791,2025-08-22,119084,SIP,2425,Punjab,Amritsar,B30,18-25,Female,127.2,Net Banking,Verified
INV003348,2023-07-05,118456,Redemption,335005,Maharashtra,Mumbai,T30,36-45,Female,69.4,Mandate,Verified
INV002376,2024-02-12,118456,SIP,59997,Haryana,Faridabad,B30,56+,Male,41.3,Cheque,Verified
INV007780,2024-11-26,118637,SIP,492447,Telangana,Hyderabad,T30,18-25,Male,110.4,Mandate,Pending
INV006342,2025-03-28,119084,SIP,17577,Odisha,Bhubaneswar,B30,46-55,Female,57.0,Net Banking,Verified
INV009440,2024-09-07,119271,SIP,130330,Kerala,Kochi,T30,56+,Male,149.1,UPI,Verified
INV002861,2022-09-22,120841,SIP,279676,UP,Lucknow,B30,26-35,Female,66.3,UPI,Pending
INV002154,2025-05-13,120678,SIP,619,Delhi,Delhi,T30,26-35,Male,43.6,Net Banking,Verified
INV006616,2024-04-10,118456,SIP,348509,Bihar,Patna,B30,56+,Female,90.0,UPI,Verified
INV002930,2024-08-04,120465,Redemption,176617,Odisha,Bhubaneswar,B30,56+,Female,81.3,Cheque,Verified
INV001349,2022-02-10,148568,SIP,171793,UP,Lucknow,B30,18-25,Female,72.5,Net Banking,Pending
INV002122,2025-02-16,125354,SIP,432977,Telangana,Hyderabad,T30,56+,Female,10.1,Net Banking,Verified
INV009604,2023-10-02,119776,SIP,366163,Odisha,Bhubaneswar,B30,36-45,Female,101.8,Cheque,Verified
INV009273,2024-11-02,119551,Redemption,149362,Bihar,Patna,B30,26-35,Female,88.2,Cheque,Pending
INV006089,2022-02-08,120465,SIP,498809,Kerala,Kochi,T30,18-25,Male,94.5,Mandate,Verified
INV004315,2022-12-19,120504,SIP,222154,Bihar,Patna,B30,36-45,Male,55.4,Net Banking,Verified
INV007265,2022-11-21,119272,SIP,97922,Tamil Nadu,Chennai,T30,56+,Female,114.9,Mandate,Verified
INV008545,2024-12-07,118632,SIP,265081,West Bengal,Kolkata,B30,56+,Male,124.1,Mandate,Verified
INV009205,2022-08-15,148568,Lumpsum,148496,Rajasthan,Jaipur,B30,56+,Male,55.6,Cheque,Verified
INV004500,2025-08-05,119551,Redemption,7553,Kerala,Kochi,T30,46-55,Male,110.1,Net Banking,Verified
INV009987,2023-07-03,125123,SIP,56033,Bihar,Patna,B30,36-45,Female,70.7,Mandate,Verified
INV005037,2025-08-25,119551,SIP,107034,Odisha,Bhubaneswar,B30,18-25,Female,135.5,Mandate,Pending
INV008891,2022-11-29,120841,Redemption,275959,Tamil Nadu,Chennai,T30,36-45,Male,144.9,Cheque,Verified
INV007597,2025-10-05,119599,SIP,372102,Telangana,Hyderabad,T30,26-35,Female,101.7,UPI,Verified
INV007392,2023-05-30,119092,SIP,237744,Haryana,Faridabad,B30,36-45,Female,96.4,Mandate,Pending
INV004921,2023-04-08,120678,Redemption,473710,Haryana,Faridabad,B30,56+,Female,77.0,Mandate,Verified
INV002718,2024-01-13,120466,Redemption,311922,Delhi,Delhi,T30,18-25,Female,20.0,Mandate,Verified
INV005923,2025-03-21,120679,Lumpsum,363587,Telangana,Hyderabad,T30,18-25,Male,4.4,Cheque,Pending
INV008589,2022-03-25,118989,Lumpsum,275828,Gujarat,Ahmedabad,T30,18-25,Female,131.3,UPI,Verified
INV008651,2025-02-23,120465,Redemption,205302,Gujarat,Ahmedabad,T30,46-55,Female,149.2,UPI,Verified
INV006897,2024-05-09,119085,SIP,230109,Maharashtra,Mumbai,T30,46-55,Male,103.3,Mandate,Verified
INV009017,2022-12-25,125355,Redemption,174503,Bihar,Patna,B30,46-55,Female,26.6,Mandate,Pending
INV001610,2023-07-26,148924,SIP,438804,Punjab,Amritsar,B30,46-55,Female,16.6,Mandate,Verified
INV004403,2025-05-09,119085,Redemption,482982,Karnataka,Bangalore,T30,56+,Female,32.3,Net Banking,Verified
INV004422,2022-07-04,119598,SIP,480702,Gujarat,Ahmedabad,T30,46-55,Male,13.8,Mandate,Pending
INV001933,2024-09-03,119599,SIP,425870,Kerala,Kochi,T30,46-55,Male,120.4,Mandate,Pending
INV006264,2022-10-18,125124,Redemption,186807,MP,Bhopal,B30,26-35,Female,10.9,Mandate,Verified
